"","Signature_1","Signature_13","Signature_17a","Signature_17b","Signature_18","Signature_2","Signature_3","Signature_30","Signature_34","Signature_41","Signature_5","Signature_8","Signature_85","df.extra"
"TCGA.AO.A0J5",402.125543364425,108.286456481665,113.643843571287,NA,NA,37.9846505077199,615.789913222084,NA,NA,NA,6582.39165160926,915.452344514673,853.304967960525,615.789913222084
"TCGA.D8.A146",136.92403130236,NA,44.0609722477616,59.2958711062645,NA,85.3988583638723,1249.22752075038,NA,84.3257367316208,NA,412.116617487065,NA,866.295057065022,1249.22752075038
"TCGA.A8.A07I",301.09363077463,114.844593013699,NA,NA,196.621964909874,57.9163078452923,706.358741978348,NA,NA,NA,7008.37833705463,816.492765529431,946.961526597178,706.358741978348
"TCGA.BH.A28O",NA,82.4093828545911,139.838867436881,NA,191.365969046323,40.5360678366916,924.037132041273,NA,NA,NA,3557.90367159237,694.038494070795,1029.3954741984,924.037132041273
"TCGA.AC.A2QH",NA,78.8010444616874,136.405610291057,NA,250.831447709822,68.5522957131079,1340.11305765801,NA,NA,NA,2967.96951130663,572.351157240091,856.846395875607,1340.11305765801
"TCGA.AC.A2QH.1",170.007379774103,NA,123.674810491515,NA,978.028973684525,66.9785177176348,1562.06331951549,NA,NA,NA,2237.63855942171,175.842909619947,256.396038928646,1562.06331951549
"TCGA.AN.A0XW",432.22616837791,NA,191.712003735978,122.863954111344,438.57834088857,294.98953559432,5047.73333579523,NA,NA,NA,5010.32100509722,NA,1910.95087802628,5047.73333579523
"TCGA.AC.A62V",110.799552476978,NA,126.43687476683,NA,75.7984164946714,85.2400882619115,2043.88928272148,37.8300985969343,NA,NA,2257.36824988999,NA,731.683204014527,2043.88928272148
"TCGA.B6.A0IK",109.00412723358,NA,58.7057465954798,4.27084824536012,255.21300731218,NA,580.560260878984,NA,NA,NA,1372.15995493699,99.7624902338011,121.429637379737,580.560260878984
"TCGA.BH.A18L",654.849520223582,41.9922822104954,161.036235877206,NA,NA,53.9888652387205,454.271735167874,NA,NA,NA,6901.86834844688,346.666816137671,693.823218981069,454.271735167874
"TCGA.OL.A5RY",250.841699961042,NA,116.474229388849,118.414061874945,246.919352552229,140.319493716251,3265.79137831561,NA,NA,NA,564.370176288333,NA,490.818038631016,3265.79137831561
"TCGA.E9.A1R2",48.1948391475599,70.5229372802762,180.642881063206,NA,370.305236582521,NA,1558.28363353866,NA,NA,NA,2405.93623357044,1022.03645829453,847.392279799275,1558.28363353866
"TCGA.3C.AAAU",167.257648218656,129.490364054453,NA,NA,269.44820678075,65.3493157115518,460.127545376131,NA,NA,NA,5396.18044631923,1093.97265456486,1158.68728158815,460.127545376131
"TCGA.E2.A1IG",100.755495842099,NA,64.796540065608,20.6116460200467,251.470326184119,NA,827.479407066839,NA,NA,NA,1401.40187468642,351.193387554625,90.6151551814489,827.479407066839
"TCGA.BH.A0W5",246.378092807855,NA,179.955818909576,124.080375798044,556.943850431714,273.876379889238,4313.84340483772,NA,NA,NA,3143.41340211613,NA,1336.16487611437,4313.84340483772
"TCGA.AQ.A7U7",134.201586692462,NA,136.535153020134,NA,121.455514331563,9.19377076448078,1580.40043570566,72.9765755188411,NA,NA,2888.58678711537,NA,427.67715641834,1580.40043570566
"TCGA.A1.A0SB",96.8758000788586,NA,47.2880438959066,NA,212.841525932211,NA,521.365171255238,113.668056145579,NA,NA,1052.36482026198,112.94069895042,380.02328731933,521.365171255238
"TCGA.AC.A2FF",465.515553292205,NA,126.393352790172,51.7606634498046,409.734107925268,18.8437718502423,1861.16252326761,NA,NA,NA,1872.13995715471,NA,297.117703967672,1861.16252326761
"TCGA.A8.A09I",137.04885305193,155.811644379917,NA,NA,418.812374166632,64.8049623141921,686.0554125276,NA,NA,NA,4055.06424174651,664.674649464215,683.238958562988,686.0554125276
"TCGA.EW.A2FW",81.6142301987852,NA,38.2312614111651,NA,362.409587231661,21.2457716599398,335.68002532992,NA,NA,NA,1168.37390774108,384.289202311488,146.12501274188,335.68002532992
"TCGA.E2.A1L7",395.123208176023,3443.34839893293,103.243184829826,NA,NA,2662.49810452956,1515.74143318278,185.040963795686,NA,NA,3247.81379692681,NA,243.850327839569,1515.74143318278
"TCGA.E9.A1R4",222.668514384664,NA,140.797161061477,NA,350.855708707321,NA,339.418756743796,NA,NA,226.24610022593,3020.05462450121,633.614869269202,95.2759011089827,339.418756743796
"TCGA.D8.A1XU",117.569343278687,3.10135659743395,44.7617555218526,NA,531.148617789306,NA,490.826778491198,NA,NA,NA,1685.80213436367,426.619206908727,182.687297194964,490.826778491198
"TCGA.AC.A8OP",NA,NA,NA,1015.9226192431,23872.878605592,1215.88597550523,NA,NA,NA,8990.43304133977,NA,NA,NA,0
"TCGA.E2.A1LI",NA,NA,NA,NA,427.439013912838,85.3875026041934,2707.81278820719,262.346687373054,NA,1119.21664096116,851.531621861991,634.008111723927,1291.94821105994,2707.81278820719
"TCGA.BH.A0B1",26.7871296342979,NA,68.2726848383279,NA,214.883190424419,21.3170635059093,951.336680283875,NA,NA,127.471273378109,1009.62151427378,NA,185.090789893516,951.336680283875
"TCGA.D8.A1XR",130.248727493881,NA,116.295103322347,NA,273.280135353536,56.7073667925285,1703.16409049385,NA,NA,NA,843.159099504917,56.0991699033897,321.328934398484,1703.16409049385
"TCGA.A2.A0YM",101.479926782249,NA,103.291878977366,NA,399.676432582166,28.9504168091125,2188.7766689501,NA,308.768256915517,NA,520.266598957128,NA,1325.63193598359,2188.7766689501
"TCGA.A2.A4RW",NA,NA,38.5754348385967,NA,2808.54577969126,NA,1571.75015063945,NA,NA,NA,NA,1129.06104718197,NA,1571.75015063945
"TCGA.E2.A1LE",63.5651109673102,14.328812557654,35.5137284986934,NA,432.062149850507,58.4084052147872,782.689459378715,NA,NA,NA,733.570290807827,NA,82.5528942237224,782.689459378715
"TCGA.AR.A0TS",155.642308826042,NA,101.707097188022,NA,94.0559505703465,NA,1029.69601378689,14.4577267968433,NA,NA,2303.00583984372,NA,177.446092727681,1029.69601378689
"TCGA.A2.A0CO",2345.40011286735,488.367734621038,456.425539217105,NA,NA,517.680345453733,334.294604056718,NA,NA,NA,23265.8575397316,NA,2171.40471508467,334.294604056718
"TCGA.AR.A252",202.048614559017,NA,149.974748457227,204.235069720132,482.681606112826,147.884814842354,4345.80864862617,NA,NA,NA,34.1739223827744,NA,661.14449111274,4345.80864862617
"TCGA.E2.A572",69.9465790431228,NA,81.4185421197315,NA,245.357197346133,78.0109366894833,1215.99816178587,NA,NA,NA,725.211336029178,123.2440186712,392.368635415998,1215.99816178587
"TCGA.B6.A0IM",342.653045463625,NA,234.173557096552,47.1471463328386,242.12067890306,169.768390904862,3048.63892647948,NA,NA,NA,2593.06329600705,NA,503.337337259946,3048.63892647948
"TCGA.A8.A08B",336.142631202307,NA,255.795267688862,17.6008840065845,NA,295.17011945902,3279.24579354857,42.1877466360858,NA,NA,4623.75156413534,NA,844.020565301573,3279.24579354857
"TCGA.A8.A08S",NA,NA,168.973768887517,NA,NA,241.94644316006,3805.66297022745,179.201993413398,NA,313.020279603391,2531.23155561265,437.091800292877,1207.08397927875,3805.66297022745
"TCGA.E9.A6HE",NA,NA,75.7711154748443,NA,235.851617768439,91.6145839314102,812.549121477107,NA,NA,234.669111272735,1465.58502204714,507.282215146997,783.898831170963,812.549121477107
"TCGA.BH.A0B0",101.84736200074,NA,39.1194199830949,15.4321172250624,114.659218130339,NA,792.456205356071,NA,NA,NA,678.049340131397,128.518268989325,68.7506667430294,792.456205356071
"TCGA.AO.A0JD",536.140368662144,255.856554727545,115.468643997091,NA,NA,145.290752342064,1962.71032337096,NA,NA,NA,8934.59888528851,469.285909596075,1665.7334851527,1962.71032337096
"TCGA.A2.A0YT",136.090508901796,104.43559216708,88.749491953799,NA,334.904371850067,NA,836.835709105522,NA,NA,NA,3797.26797169316,520.742626624945,706.9686535497,836.835709105522
"TCGA.A2.A25B",114.077083332954,NA,82.7066486803116,21.6208854394372,459.294355602925,137.15464642446,2485.46130561768,NA,NA,NA,650.489668924797,NA,391.845640029044,2485.46130561768
"TCGA.BH.A0BW",NA,NA,225.561946263981,NA,NA,173.987108310655,4267.31624265628,458.56084907665,NA,2265.52145234755,2850.17040202152,2176.33507407354,2550.58907448014,4267.31624265628
"TCGA.E2.A15T",81.092264363084,180.053713042612,NA,NA,596.401062654562,56.036663390353,984.790227534842,NA,NA,NA,3604.50417543764,1146.02272898235,547.323916341733,984.790227534842
"TCGA.A8.A09E",NA,NA,NA,NA,411.137498860238,71.8344859945977,968.261153716197,152.318330602274,NA,744.678381692653,1416.57220135371,801.64844552234,1195.32470188237,968.261153716197
"TCGA.A8.A095",167.656712080885,NA,79.9109541626068,82.6633950573641,179.441584867942,69.8868713810507,2304.91053582596,NA,NA,NA,657.560105420878,NA,337.799605827675,2304.91053582596
"TCGA.B6.A0IA",299.96399173404,99.7135815651664,133.713236830313,NA,NA,79.7590738227421,1751.52911644141,NA,NA,NA,5781.60632859019,600.734273311291,1059.56107567596,1751.52911644141
"TCGA.A2.A3XX",349.458264410869,163.172725332503,264.408979588282,18.9220025319439,NA,96.7340664006155,2318.34756412177,NA,NA,NA,9673.40682811335,NA,1878.48647698851,2318.34756412177
"TCGA.A7.A26F.1",195.576135652039,138.702530797867,NA,NA,480.936762908605,79.1123568799782,713.583363251599,NA,NA,NA,4808.73475893062,1263.95315515514,829.836250083799,713.583363251599
"TCGA.EW.A1PC",49.7599746552683,92.0599300877787,41.2654084175004,NA,1009.20405070339,55.364001807184,NA,NA,NA,NA,3014.44364639053,1125.21139215531,297.082268092548,0
"TCGA.E9.A5UP",51.1899302441131,46.453075336286,112.675320091367,NA,NA,70.312264880354,940.617294451573,NA,NA,NA,3042.87124672353,326.553644239762,527.490520761802,940.617294451573
"TCGA.C8.A1HN",259.463102173546,26.5492050443309,137.940384428316,NA,167.121876687422,NA,516.610803026455,NA,NA,NA,3364.99865506539,211.175248437446,493.583429408564,516.610803026455
"TCGA.D8.A27G",292.593906672099,373.388860440549,87.9878678570092,NA,NA,286.701472376713,947.904933834024,NA,NA,NA,5674.88279985473,399.87790421712,783.464619506964,947.904933834024
"TCGA.D8.A1Y2",96.0351414099341,NA,NA,42.0941419648844,209.022488752654,85.0610953591976,1141.53541788198,NA,NA,NA,1462.89315281544,311.80171419128,298.952415162264,1141.53541788198
"TCGA.AR.A0U3",197.803218286378,NA,80.0834286391042,NA,259.10902731239,NA,340.001920405504,174.67798715919,14.6659089350335,109.76147358224,1685.0038104909,NA,NA,340.001920405504
"TCGA.A2.A1G0",74.2128509750502,NA,58.2918738803994,NA,647.164004646344,9.82754021235469,473.49921011909,NA,NA,NA,1482.17396935488,604.714793407256,115.752276690501,473.49921011909
"TCGA.BH.A209",NA,NA,105.963772527482,111.268788217973,263.910000542316,209.317978503363,2386.66048536652,NA,NA,NA,892.795183707571,569.912035307207,927.82502937267,2386.66048536652
"TCGA.BH.A0DP",324.035261264841,NA,208.861046624952,NA,NA,116.319206310851,2025.96897468244,86.2515448939366,NA,NA,4123.28822587027,240.562844433301,1437.09707825158,2025.96897468244
"TCGA.BH.A0B5",130.854475218405,NA,59.0243960028945,134.168339161679,602.699059849934,132.462354625378,2818.39831792005,NA,NA,NA,844.410659205939,NA,612.592064880377,2818.39831792005
"TCGA.C8.A12Q",262.231113964095,NA,289.533625870547,NA,77.4344686336456,NA,2280.41685459555,NA,NA,NA,5093.34629149428,NA,741.574082868555,2280.41685459555
"TCGA.BH.A1F6",167.710012184899,105.230980534988,NA,NA,201.830354954487,69.4112358235339,755.936528713607,NA,NA,NA,5384.96545444813,806.501307856191,911.015930334865,755.936528713607
"TCGA.B6.A0WY",203.484999763868,NA,121.480468580589,NA,830.974324547369,74.8357979677827,323.27389012456,NA,NA,NA,3924.06088350556,626.248502545793,453.348573425433,323.27389012456
"TCGA.EW.A1IX",108.889141817752,148.191959942511,41.1431121402677,NA,126.404723030515,45.5476927155578,NA,NA,NA,NA,4052.08591635907,913.379730480783,681.561638051684,0
"TCGA.AR.A1AL",96.4072090988642,23.2091241747526,NA,NA,133.719832347725,44.4476253025527,453.035515357828,NA,NA,NA,1537.51583195483,208.700427524754,296.612510883611,453.035515357828
"TCGA.AN.A0XP",66.8890166464027,NA,145.35878633128,NA,413.715133302455,NA,3719.02862201415,NA,NA,297.02908658636,2373.69029680742,274.025261257835,1142.93764877236,3719.02862201415
"TCGA.A7.A4SF",620.890551837918,440.892385227942,61.7571645045975,NA,NA,242.00962624938,3158.0930659975,NA,NA,NA,14833.8459959062,2347.51185618616,2404.81109424806,3158.0930659975
"TCGA.E9.A1NC",171.977636711594,75.0467217263065,47.0825418993388,NA,603.273561508266,NA,575.107247920726,NA,NA,NA,2988.82692706112,620.75501947973,226.353744964144,575.107247920726
"TCGA.EW.A1J5",351.779557970714,NA,132.478228836144,NA,NA,NA,815.639676355589,83.9708776524196,NA,473.636657546314,4862.10209380527,371.409384901948,712.316067776334,815.639676355589
"TCGA.E2.A1L6",84.6691697923023,NA,132.191024347765,NA,144.421547271204,72.0461149517745,1705.17439881405,NA,NA,NA,1913.29384333584,170.848971914836,832.514717863834,1705.17439881405
"TCGA.BH.A18G",82.3769193684983,NA,123.431291360048,42.3606900376492,571.597879964044,117.63479967945,1998.33126237045,NA,NA,NA,463.822682431226,NA,420.717191422903,1998.33126237045
"TCGA.AN.A046",403.412163703385,NA,203.88048978646,98.2297678699292,494.105428794994,188.490327140041,4279.37708563627,NA,NA,NA,4424.3716744124,NA,1703.24056120099,4279.37708563627
"TCGA.E2.A1LB",139.690476204047,254.803502461124,NA,NA,359.825449642944,171.766855260311,1565.28182167917,NA,NA,NA,3811.78538250083,643.509491039346,1068.55308605602,1565.28182167917
"TCGA.EW.A6SB",95.8143322120287,NA,70.2656275166714,41.9619822456705,352.962021624899,124.528352627165,1891.4380895789,NA,NA,NA,1366.0404575669,NA,487.355673371154,1891.4380895789
"TCGA.A2.A04Q",117.274655879722,NA,104.499519054817,30.1797195754318,213.387670587192,138.708772804477,1590.38003717944,NA,NA,NA,854.725715363152,NA,354.606721704141,1590.38003717944
"TCGA.B6.A0IC",43.1583469266718,NA,138.604065730348,NA,439.940245864604,27.5467004986198,1252.12850520083,NA,NA,NA,1651.73831290882,316.594623529629,310.710088124778,1252.12850520083
"TCGA.AR.A24S",1645.9449759439,NA,138.375696165519,NA,1125.5312113436,NA,613.686613024377,47.6798773206002,NA,NA,3825.71856306656,804.561354580509,136.122352662503,613.686613024377
"TCGA.BH.A1ES.1",5102.62264616276,NA,907.922937472326,NA,NA,NA,2031.17654297394,NA,NA,NA,42227.8239378599,NA,3675.60447787105,2031.17654297394
"TCGA.Z7.A8R5",153.524562521365,75.6343068878656,72.003545053791,NA,252.711203758232,48.8463514431094,587.534352431465,NA,NA,NA,1967.09352798318,NA,282.829767803779,587.534352431465
"TCGA.OL.A97C",303.271103893185,NA,188.764662454575,168.454497425193,677.108437351075,232.796736245,4616.24232382896,NA,NA,NA,3310.68631517501,NA,1519.44237587368,4616.24232382896
"TCGA.A8.A07U",82.7405585445979,136.503708555701,NA,NA,192.972320041907,58.2803646649992,219.602886271482,NA,NA,NA,4721.8508621621,988.374958562942,802.284605972618,219.602886271482
"TCGA.A2.A0EV",138.861526913086,NA,62.2911659741088,20.8490426270824,458.577512289921,44.2247276183167,1179.50703051061,NA,NA,NA,1504.90647806422,NA,223.130019792882,1179.50703051061
"TCGA.E2.A1B5",241.077627800265,167.126090337095,220.036895802054,NA,NA,NA,517.608855626724,219.824585077363,NA,NA,8591.91036649779,877.38434473925,1913.43951966579,517.608855626724
"TCGA.A7.A3RF",NA,54.6355230549835,17.2123428270685,NA,395.666244093105,13.5298623388266,75.9054986765845,NA,NA,NA,1334.84712442521,358.645130721926,166.985179546316,75.9054986765845
"TCGA.A2.A0YI",631.20916965946,NA,318.737529774369,126.501629507682,688.114279387764,364.301564241527,5255.9253975927,NA,NA,NA,10673.4369532105,NA,3107.80653132365,5255.9253975927
"TCGA.AR.A5QM",151.526389565043,NA,116.924557285174,17.4844779083362,289.331173802665,71.016385283607,1944.13335623913,NA,NA,NA,912.505563724661,NA,381.006050343878,1944.13335623913
"TCGA.A2.A04Y",NA,NA,165.02558181153,NA,1424.23111056443,NA,890.817419915129,591.494340963198,399.37325462755,NA,4481.02973901412,2140.7974507458,3602.84965520573,890.817419915129
"TCGA.E2.A14N",114.165650784143,369.030544288647,78.598297144265,NA,518.601232271498,167.338316610217,NA,NA,NA,NA,3411.87499846412,901.752419950681,332.499540377707,0
"TCGA.E9.A24A",119.726379110295,59.2061796890747,122.739855482619,NA,NA,55.3911153974074,1706.56080111421,NA,NA,226.703475512726,2220.89170286528,NA,386.978623433478,1706.56080111421
"TCGA.4H.AAAK",177.337310552983,NA,186.818765677073,NA,418.238768812092,NA,828.185425083404,NA,NA,67.4534789958638,2598.05403396953,376.004275601032,233.026819397019,828.185425083404
"TCGA.A7.A0CE",203.537650081541,NA,126.109021589551,NA,193.11800593373,76.903522806531,1342.18486221159,NA,NA,NA,2797.09988149483,563.57069486159,413.784023714771,1342.18486221159
"TCGA.A2.A4S2",79.7451283120117,NA,30.841222894664,4.22530193669607,156.521018841909,NA,698.601239623114,13.9377005052468,NA,NA,855.168531783987,NA,232.918003815183,698.601239623114
"TCGA.BH.A1F2",187.297938101866,15.0557857805268,74.8164520917385,NA,625.503750321677,NA,453.045711079607,NA,NA,NA,2272.70779564871,468.56030231609,226.502804907065,453.045711079607
"TCGA.GM.A2DI",50.1685169815053,134.444709773364,109.619345194086,NA,1351.23595031648,145.708918119936,400.074953743404,NA,NA,NA,1911.58138297949,1140.46555075258,NA,400.074953743404
"TCGA.AR.A24W",281.575960015895,NA,140.239100939262,125.986562462897,308.929867515647,115.121716416918,4082.15911351563,NA,NA,NA,875.581347078092,NA,611.55125411673,4082.15911351563
"TCGA.C8.A8HQ",84.6759758872406,NA,134.99843501971,NA,NA,85.0308110166589,1553.54840834615,NA,NA,285.275518225988,3104.9315522009,453.086536295129,1055.91599020319,1553.54840834615
"TCGA.C8.A12W",246.588083440516,102.440557681161,102.400193220464,74.5444020880416,590.150206752242,NA,NA,NA,NA,NA,3461.1713017353,720.978572708765,462.468423006643,0
"TCGA.A7.A26J.1",25.7688752932225,NA,48.1955370709933,NA,118.990868381548,NA,239.648347466754,37.5678890912881,NA,NA,1653.36966479159,547.458724624561,232.486153898778,239.648347466754
"TCGA.BH.A18V",136.866372666978,21.3278160525237,82.601856477523,NA,377.176021781163,NA,160.342345728161,NA,NA,NA,1748.58026073549,285.606229766375,157.512835216098,160.342345728161
"TCGA.BH.A18V.1",26.9414106521455,NA,75.8637787218485,NA,2861.06398718356,93.2785127941738,2552.51989197375,NA,NA,NA,171.616329710383,1565.0808286548,NA,2552.51989197375
"TCGA.A7.A13G.1",92.6994369930614,50.3692951140918,NA,NA,495.03327135368,30.4477161543688,414.918993772341,NA,NA,NA,1790.03514734117,487.845822092468,163.470660680556,414.918993772341
"TCGA.AN.A0FS",223.222952953065,NA,147.51967383221,NA,271.537082856143,6.21762977724973,938.525937596566,NA,NA,NA,2896.88724180319,NA,343.448259869449,938.525937596566
"TCGA.A7.A26J.2",374.135687200176,525.905580797717,150.801437107313,NA,NA,336.450960213617,2393.48927932728,NA,NA,NA,11143.5802046692,1031.83190490808,2382.18478975322,2393.48927932728
"TCGA.E2.A1IU",123.623919741619,NA,43.7155208651239,33.3636376640342,259.108503647003,NA,587.982932436646,NA,NA,NA,1918.5739471895,627.273774097589,246.561515307676,587.982932436646
"TCGA.BH.A42T",55.4698328653427,36.4852965683893,92.6880034513175,NA,NA,52.0116006995735,1331.56535633446,53.7997215953188,NA,NA,2394.82878349764,NA,547.019099047758,1331.56535633446
"TCGA.A2.A04W",94.8793758327781,32.7054117938726,52.6640640379564,NA,598.961064348084,NA,312.273301042249,NA,NA,NA,1858.32296941161,649.661045630153,173.860941978416,312.273301042249
